0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,020,"Beginning Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,125,"Domestic Consumption",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,176,"Ending Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,088,"Exports",02,"(1000 60 KG BAGS)",50.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,057,"Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,056,"Other Production",02,"(1000 60 KG BAGS)",26.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,028,"Production",02,"(1000 60 KG BAGS)",86.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,107,"Roast & Ground Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,075,"Roast & Ground Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,053,"Robusta Production",02,"(1000 60 KG BAGS)",57.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,141,"Rst,Ground Dom. Consum",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,154,"Soluble Dom. Cons.",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,114,"Soluble Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,082,"Soluble Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,178,"Total Distribution",02,"(1000 60 KG BAGS)",86.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,086,"Total Supply",02,"(1000 60 KG BAGS)",86.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,029,"Arabica Production",02,"(1000 60 KG BAGS)",2.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,090,"Bean Exports",02,"(1000 60 KG BAGS)",30.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,058,"Bean Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,020,"Beginning Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,125,"Domestic Consumption",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,176,"Ending Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,088,"Exports",02,"(1000 60 KG BAGS)",30.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,057,"Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,056,"Other Production",02,"(1000 60 KG BAGS)",20.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,028,"Production",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,107,"Roast & Ground Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,075,"Roast & Ground Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,053,"Robusta Production",02,"(1000 60 KG BAGS)",44.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,141,"Rst,Ground Dom. Consum",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,154,"Soluble Dom. Cons.",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,114,"Soluble Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,082,"Soluble Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,178,"Total Distribution",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1967,1967,00,086,"Total Supply",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,029,"Arabica Production",02,"(1000 60 KG BAGS)",2.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,090,"Bean Exports",02,"(1000 60 KG BAGS)",30.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,058,"Bean Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,020,"Beginning Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,125,"Domestic Consumption",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,176,"Ending Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,088,"Exports",02,"(1000 60 KG BAGS)",30.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,057,"Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,056,"Other Production",02,"(1000 60 KG BAGS)",20.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,028,"Production",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,107,"Roast & Ground Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,075,"Roast & Ground Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,053,"Robusta Production",02,"(1000 60 KG BAGS)",44.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,141,"Rst,Ground Dom. Consum",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,154,"Soluble Dom. Cons.",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,114,"Soluble Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,082,"Soluble Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,178,"Total Distribution",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1968,1968,00,086,"Total Supply",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,029,"Arabica Production",02,"(1000 60 KG BAGS)",2.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,090,"Bean Exports",02,"(1000 60 KG BAGS)",30.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,058,"Bean Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,020,"Beginning Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,125,"Domestic Consumption",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1969,1969,00,176,"Ending Stocks",02,"(1000 60 KG BAGS)",0.0000
